"","Attr27","Attr34","Attr46","Attr58","Attr56","Attr24","target"
"16308",317.36,4.1568,1.4004,0.9345,0.066971,0.44381,"0"
"16309",47.196,3.7699,2.5316,0.86197,0.13627,0.1513,"0"
"16310",31223,14.044,3.904,0.9008,0.098796,0.50049,"0"
"16311",1.5604,1.5962,0.4752,0.99165,0.027271,0.11573,"0"
"16312",2.0849,9.0822,3.1473,0.98093,0.048096,0.29307,"0"
"16313",1.1714,0.14763,0.91496,1.0167,-0.016694,0.18908,"0"
"16314",0.98523,0.77253,1.5187,0.91656,0.083437,0.48959,"0"
"16315",0,3.0935,1.9482,0.7201,0.28492,0.580684737403254,"0"
"16316",-7.8539,28.866,3.5445,1.011,-0.009793,0.21592,"0"
"16317",3.2277,1.3376,0.53833,0.97837,0.039513,0.18239,"0"
"16318",3.097,3.6927,3.9515,0.91359,0.11871,-0.2028,"0"
"16319",1.2902,0.33212,1.157,0.87859,0.12141,0.39993,"0"
"16320",1.3295,0.44524,1.1227,0.8882,0.1118,-0.34768,"0"
"16321",4.6279,4.2973,1.0137,0.94659,0.056838,0.38273,"0"
"16322",1.229,36.531,12.503,0.97897,0.026783,0.10221,"0"
"16323",0,5.118,0.98989,0.81891,0.18577,0.053451,"0"
"16324",8.7531,2.2067,0.30492,0.97122,-0.097169,-0.28039,"0"
"16325",0.063405,0.023703,1.0756,0.99676,0.00324,0.089627,"0"
"16326",0.006827,0.00479,2.4827,0.99591,0.004094,0.45617,"0"
"16327",0,0.69388,1.2029,0.73935,0.26407,0.15036,"0"
"16328",0.42281,4.0105,0.67057,1.0525,0.029561,0.006523,"0"
"16329",-637.91,8.527,1.9127,1.0062,-0.0049311,0.257615183312284,"0"
"16330",2.8469,3.6199,1.1639,0.98342,0.018964,-0.33022,"0"
"16331",0,2.8575,0.33152,0.82593,0.18584,0.1219,"0"
"16332",3.4974,2.2561,1.2933,0.7374,0.30203,0,"0"
"16333",109.36,8.4077,2.553,0.93169,0.068288,0.59724,"0"
"16334",39.2899085068407,9.375,4.875,0.70093,0.29907,-0.14286,"0"
"16335",0.10809,0.078972,0.71795,0.99445,0.005551,0.063675,"0"
"16336",2.9381,1.6628,5.0615,0.77423,0.22577,0.50469,"0"
"16337",-0.47732,-0.10778,1.1605,1.1051,-0.10509,-0.068932,"0"
"16338",0.22403,0.15985,1.5257,0.99084,0.009161,0.22134,"0"
"16339",0.61058,0.39951,1.7753,0.93155,0.068447,0.13228,"0"
"16340",0.32344,0.13859,0.88109,0.96543,0.034567,0.15081,"0"
"16341",0.11877,2.5075,0.68641,0.99979,-0.0029027,-0.018362,"0"
"16342",0.76536,3.1515,0.63443,0.99802,0.0012075,0.033847,"0"
"16343",7.3282,1.8766,1.0729,0.87409,0.13945,0.26164,"0"
"16344",1.4114,3.2934,1.2334,0.99405,-0.046735,0.085698,"0"
"16345",0.24299,0.12134,1.3579,0.97898,0.02102,0.02479,"0"
"16346",0,2.3998,2.4095,0.72365,0.36985,0.11914,"0"
"16347",8.6599,3.1788,3.2246,0.83318,0.18394,0.47509,"0"
"16348",23.477,6.6431,0.92762,0.99103,0.018079,0.16759,"0"
"16349",-0.81354,2.7903,0.45739,1.0198,-0.017367,-0.080547,"1"
"16350",-6.2405,33.909,6.3969,1.0316,-0.027349,-0.077369,"0"
"16351",0.48745,0.20159,1.2307,0.95905,0.040952,0.18932,"0"
"16352",6.7573,1.3869,0.77628,0.89596,0.042461,0.24899,"0"
"16353",3.5915,0.85065,0.64131,0.93309,0.093456,0.072636,"0"
"16354",2.3583,3.4059,2.9311,0.80838,0.19162,1.159,"0"
"16355",14.343,3.617,1.0106,0.93179,0.049311,0.31557,"0"
"16356",4.2155,3.3202,0.66598,0.9743,0.028477,0.47351,"0"
"16357",1.8382,0.45982,0.50458,0.84512,0.15488,0.37526,"0"
"16358",-0.045548,9.5441,3.1471,0.99642,-0.000158,0.297,"0"
"16359",11.194,10.198,2.2883,0.93521,0.061781,0.37189,"0"
"16360",-3.389,-0.19171,0.2119,1.3261,-0.32611,-0.86676,"0"
"16361",53.418,12.16,4.5859,0.81558,0.18938,0.54083,"0"
"16362",2.6872,4.7939,0.88531,0.98226,0.028827,0.156506087368312,"0"
"16363",-2.0142,-1.4814,1.7213,1.3307,-0.33068,0.18797,"0"
"16364",-0.72888,1.2122,0.28845,1.1951,-0.082065,-0.303683100805495,"0"
"16365",1.0593,0.87644,4.546,0.90481,0.095191,0.34603,"0"
"16366",-1.7133,1.9929,1.8318,1.0531,0.12898,-0.050515,"1"
"16367",16.892731574553,40.009,1.2214,1.0184,-0.018386,-0.061379,"0"
"16368",0.21717,0.11065,0.73274,0.97997,0.020033,0.095454,"0"
"16369",2.3978,2.1558,0.83932,0.99312,0.014286,0.016963,"0"
"16370",5.6577,3.5026,0.50308,0.93907,0.075435,0.3168,"0"
"16371",0.76421,2.3432,0.77054,1.0109,0.052228,-0.0624,"0"
"16372",0.27706,0.14058,0.6169,0.95613,0.043866,0.067677,"0"
"16373",1.6066,1.5988,0.41329,0.9771,0.076335,0.18494,"0"
"16374",8.2122,5.1604,0.78178,0.78684,0.24436,0.46046,"0"
"16375",2.588,1.9766,1.1134,0.97612,0.11264,0.053987,"0"
"16376",-4.3481,1.2247,1.0583,1.0502,-0.05826,-0.042804,"0"
"16377",1.7903,0.52661,0.32464,0.52294,0.51487,-0.1588,"0"
"16378",-1.8216,-0.15118,0.1081,1.3012,-0.30122,-0.32964,"0"
"16379",0.27574,0.06187,0.74566,0.97181,0.028189,0.048661,"0"
"16380",12.528,14.295,4.1404,0.99022,0.012274,0.19536,"0"
"16381",-0.020674,-0.0044861,0.88457,0.97703,0.02297,-0.0074529,"0"
"16382",2.3165,2.2147,0.68727,1.067,0.033506,0.038062,"0"
"16383",-5.6501,4.1574,0.68784,1.1427,-0.12928,-0.24747,"0"
"16384",-0.057843,-0.045797,0.96368,1.0059,-0.0058863,0.091635,"0"
"16385",131.38,7.9724,3.3289,0.80355,0.1982,0.62205833990285,"0"
"16386",0.69105,0.58467,1.684,0.93382,0.066181,0.16126,"0"
"16387",-0.14046,0.035385,2.6865,0.22583,-0.29762,0.15293,"0"
"16388",0.6678,0.38466,0.73456,0.93705,0.062952,1.6702,"0"
"16389",0,3.5021,1.5869,0.71311,0.2934,0.076375,"0"
"16390",-0.58227,-0.091714,0.6919,1.0151,-0.0151,-0.033386,"0"
"16391",2.23810928953925,2.1697,0.87451,0.74338,0.26027,0.20657,"0"
"16392",7.4114,16.46,5.1902,0.75695,0.24538,0.85982,"0"
"16393",3.0057,2.0369,0.61737,0.88097,0.13264,0.17235,"0"
"16394",34.987,1.9328,5.7993,0.82219,0.17547,0.27302,"0"
"16395",0.19893,0.25853,2.9795,0.97221,0.027789,0.10029,"0"
"16396",1.952,0.96666,2.0752,0.85407,0.14593,0.52355,"0"
"16397",0.44042,0.064227,0.65782,0.95209,0.04791,0.32749,"0"
"16398",1041.21149323916,0.086008,0.54516,0.98986,0.010139,0.046725,"1"
"16399",2.2639,18.763,15.657,0.82274,0.17726,1.2863,"0"
"16400",6.5707,2.9825,2.012,0.60187,0.39813,1.1102,"0"
"16401",71.22,4.8793,2.2974,0.90753,0.090657,0.3729,"0"
"16402",1.9086,1.2169,1.1823,0.83839,0.16161,0.94928,"0"
"16403",2.7673,1.2308,0.84766,0.91471,0.16449,0.092535,"0"
"16404",1.5176,0.44814,1.398,0.86454,0.13546,0.32348,"0"
"16405",25.473,4.0071,2.5395,0.87345,0.12001,0.50265,"0"
"16406",8.184,2.4054,2.9029,0.64959,0.35819,0.15596,"0"
"16407",1.2914,6.8537,0.45143,0.99973,0.006326,0.001083,"0"
"16408",22.329,13.957,5.8503,0.88818,0.026631,0.41595,"0"
"16409",5994.9,8.3006,3.8253,0.93474,0.054261,0.16071,"0"
"16410",-6.5007,0.74978,0.29609,1.3224,-0.30096,-0.19879,"1"
"16411",8.15749442107749,10.305,3.5146,0.99179,0.008958,0.25084,"0"
"16412",-0.055564,-0.013237,0.5587,1.0052,-0.0052334,-0.026375,"0"
"16413",1.0438,0.34743,1.1526,0.90497,0.095026,0.20713,"0"
"16414",22.141,3.5991,1.5091,0.97672,0.020523,0.18742,"0"
"16415",4.56282837410306,5.5157,1.5591,0.97908,0.021146,0.30767,"0"
"16416",33.3364371092646,0,-0.00301,0.13787,0.43961,0.113283377232797,"1"
"16417",6.2927,2.7899,0.64001,0.94492,0.066059,0.180916577007196,"0"
"16418",2.8338,1.6259,0.73007,0.96231,0.044536,0.2447,"0"
"16419",93.25,9.7897,1.5283,0.78663,0.21548,1.0344,"0"
"16420",-173.11,10.13,2.272,1.0118,-0.038408,0.0035803,"0"
"16421",1.6743,0.84925,1.7509,0.85636,0.14364,0.71297,"0"
"16422",9.16,8.6102,0.70013,0.96249,0.036663,0.16413,"0"
"16423",-1555.7,1.8003,0.25834,1.2495,-0.24931,-0.7098,"1"
"16424",0.50433,0.27597,1.4017,0.94631,0.053693,0.52575,"0"
"16425",-0.56377,3.4785,2.1369,1.0422,-0.024823,-0.028947,"0"
"16426",8.5276,2.9271,0.82932,0.93504,0.061656,0.198540840041699,"0"
"16427",-4.7256,3.1211,0.071758,1.1571,-0.14204,-0.063532,"0"
"16428",0.66505,0.16161,0.50157,0.99662,0.003385,0.12988,"0"
"16429",2.6265,0.46636,1.8311,0.79501,0.32432,0.19319,"0"
"16430",1.8861,0.75024,1.0139,0.85449,0.14551,0.43835,"0"
"16431",12.571,10.521,1.4997,0.94009,0.059309,0.57828,"1"
"16432",2.4178,0.98255,0.87879,0.92825,0.11527,0.068562,"0"
"16433",0,2.0919,1.2614,0.4927,0.51228,0.15778,"0"
"16434",1.6725,1.1667,5.8114,0.85583,0.14417,0.46755,"0"
"16435",5.2432,7.1267,1.8157,0.98051,0.033816,0.056602,"0"
"16436",1.6033,1.2095,72.618,0.86713,0.13287,0.55715,"0"
"16437",18.739,7.0745,2.6891,0.88807,0.12116,0.45224,"0"
"16438",-15.705,3.3571,0.25784,1.1729,-0.16766,-1.3051,"0"
"16439",13.137,5.823,1.7146,0.87131,0.14719,0.5052,"0"
"16440",32.2,7.4137,2.5909,0.84215,0.13098,0.60215,"0"
"16441",2.2012,2.8784,0.29392,0.98039,0.03555,0.16787,"0"
"16442",5.2336,3.5072,0.51671,0.88239,0.11758,0.45642,"1"
"16443",12.311,5.0126,0.62278,0.92085,0.087186,0.78501,"0"
"16444",-1.0721,-0.14236,0.20317,1.0961,-0.096098,-0.54565,"0"
"16445",57.84,9.5442,6.4394,0.77296,0.22053,0.513970619907607,"0"
"16446",0,1.5619,0.82064,0.31399,0.72913,0.012391,"0"
"16447",4.7096,2.0068,0.31857,0.96072,-0.020766,0.13402,"1"
"16448",0.91791,1.2477,3.9524,0.91196,0.088044,0.36806,"0"
"16449",29.699,4.8945,3.1149,0.96926,0.027511,0.1237,"0"
"16450",-9.0376,0.016455,1.02543736910057,0.030368,0.976565435305049,-0.011977,"0"
"16451",1.4713,2.0584,0.37759,0.97538,0.040671,0.11344,"0"
"16452",-0.14253,-0.020514,0.47861,1.0127,-0.012706,-0.30101,"0"
"16453",4.8852,2.8265,0.92033,0.97069,0.025534,0.18692,"0"
"16454",3.8387,1.1133,1.7577,0.83292,0.22711,0.21661,"0"
"16455",0.79439,0.32474,1.2482,0.9335,0.066504,0.48266,"0"
"16456",4.4995,5.1729,1.0369,0.95506,0.056621,0.37435,"0"
"16457",19.372,4.9326,2.066,0.9158,0.093757,0.31474,"0"
"16458",1.9202,7.2932,3.1562,0.94749,0.05072,0.69561,"0"
"16459",24.84,24.329,4.9117,0.91459,0.090818,0.67127,"0"
"16460",7.5468,0.3144,1.968,0.30168,0.72994,-0.25348,"0"
"16461",0.85443,7.0596,1.5258,0.9743,0.048614,0.087321,"0"
"16462",0.53902,0.16538,0.69973,0.93844,0.061558,0.24298,"0"
"16463",0,0.57234,0.089446,0.80142,0.20865,-0.18809,"0"
"16464",58.264,8.5061,1.8509,0.82791,0.17436,0.56732,"0"
"16465",22.646,6.9827,0.56255,0.91316,0.091192,1.2955,"0"
"16466",-1.2226,-0.179,0.62998,1.1371,-0.13711,0.012772,"0"
"16467",2.617,5.6457,1.2707,0.99227,-0.22546,0.10059,"0"
"16468",26.515,2.3825,0.34737,0.92024,0.08487,0.083832,"0"
"16469",-3.4892,3.262,0.43742,0.93581,0.039497,-0.080183,"1"
"16470",0.098832,0.096267,1.1487,1.0003,-0.00027262,0.10113,"0"
"16471",1.0426,2.2393,0.93478,0.94326,0.023558,0.18502,"0"
"16472",377.46,0.25883,0.50859,0.47372,0.48116,0.16312,"0"
"16473",0.30112,18.447,10.576,1.0691,0.014695,0.30845,"0"
"16474",1.7129,1.9575,0.94964,0.98649,-0.42147,0.0034503,"0"
"16475",-0.80568,-0.16471,0.26582,1.1076,-0.10757,-0.042471,"0"
"16476",-6.6315,1.7361,0.46873,1.409,-0.38813,-0.53448,"0"
"16477",0.30033,0.34695,3.6304,0.96744,0.032561,0.42007,"0"
"16478",1.8106,2.9487,0.1073,0.97807,0.046201,0.057012,"0"
"16479",0,3.4187,2.0681,0.81819,0.2089,0.21512,"0"
"16480",-608.02,1.8957,0.63951,1.0877,-0.30961,-0.25494,"0"
"16481",0.25672,0.21101,1.3839,0.97532,0.024678,0.076605,"0"
"16482",0.049093,0.011776,1.3982,0.995,0.0049957,0.008834,"0"
"16483",4.0164,5.8198,1.5519,0.9758,0.024192,0.26188,"0"
"16484",0,2.5029,1.2451,0.83959,0.16879,0.14609,"0"
"16485",283,0.06205,0.091724,0.40499,0.39601,-0.11038,"0"
"16486",39.359,2.7452,0.84847,0.88725,0.10646,0.37386,"0"
"16487",0.65249,0.26516,0.85739,0.93223,0.067768,0.29182,"0"
"16488",0.9618,8.8382,0.87357,1.0236,0.0086811,0.1103,"0"
"16489",1.5119,1.9865,6.9855,0.87871,0.12129,0.35071,"0"
"16490",9.773,6.7644,2.9955,0.83931,0.17348,0.81932,"0"
"16491",0,12.165,0.7836,0.68881,0.33967,0.13657,"0"
"16492",0.3345,0.22536,4.2816,0.98506,0.014944,0.3184,"0"
"16493",0,4.6023,1.829,0.77812,0.22282,0.511499049268044,"0"
"16494",3.5025,1.5824,3.9334,0.84449,0.15551,0.21639,"0"
"16495",9.3408,2.6144,0.66662,0.93252,0.077547,0.387506711836427,"0"
"16496",0.80461,0.068971,1.0273,0.93541,0.064588,0.045312,"0"
"16497",6.808,2.1194,1.5812,0.73446,0.28981,0,"0"
"16498",1.5537,0.80779,1.5095,0.87193,0.12807,0.71803,"0"
"16499",-23.3097282596837,0.62184,0.65561,1.0889,-0.088855,-0.047965,"1"
"16500",1.6344,1.5966,0.78457,0.92186,0.20058,0.077958,"0"
"16501",8.5419598664296,2.9225,1.8141,0.53202,0.47045,0.7024,"0"
"16502",0.055789,0.028639,1.0257,0.99521,0.00479,0.044122,"0"
"16503",1.8457,1.635,0.8273,0.80392,0.15732,0.023238,"0"
"16504",1.1505,1.3148,0.39877,0.99091,0.073563,0.059164,"0"
"16505",28.45,7.4278,3.1629,0.9145,0.086457,0.31229,"0"
"16506",2.4136,1.276,2.4069,0.81982,0.18018,0.84478,"0"
"16507",1.0055,0.66487,3.7714,0.90801,0.09199,0.51627,"0"
"16508",2.4375,0.94603,0.57036,0.76839,0.2662,0.085764,"0"
"16509",0,3.96,7.7105,0.41083,0.59967,0.63039,"0"
"16510",13317,20.321,3.4756,0.95011,0.048418,0.69343,"0"
"16511",3.52485194890281,5.307,0.82446,0.83873,0.16303,0.10849,"0"
"16512",59.46,3.9587,2.2126,0.81459,0.18194,0.59508,"0"
"16513",1257.6,35.154,10.257,0.86387,0.12627,0.34448,"0"
"16514",453.053487242219,2.5841,1.1224,0.95927,0.04076,-0.026479,"0"
"16515",0.64299,0.72577,1.7801,0.94332,0.056681,0.51044,"0"
"16516",24.967,8.9444,2.7429,0.9008,0.092182,0.60632,"0"
"16517",0,0.008205,4.1383,0.005911,0.99916,0.67033,"0"
"16518",19.666,6.5943,1.8452,0.84703,0.15393,1.0533,"0"
"16519",56.298,8.3148,1.5187,0.95233,0.0366,0.17761,"0"
"16520",4.2156,2.0885,0.75713,0.95634,0.047137,0.2696,"0"
"16521",0,3.1077,1.2454,0.87133,0.1289,0.011277,"0"
"16522",38.165,5.3029,3.0412,0.93232,0.088487,0.19841,"0"
"16523",3.6933,3.5896,0.36781,0.94384,0.073266,0.2299,"0"
"16524",23.877,6.1189,0.27413,0.94887,0.05146,0.66474,"0"
"16525",10.938,5.2425,0.77942,0.93837,0.069003,0.26086,"0"
"16526",1.5503,7.0214,0.57955,0.99781,0.0011723,0.0089522,"0"
"16527",2.4051,2.0851,1.0929,0.99405,0.010111,0.079602,"0"
"16528",5.9855,10.89,0.53994,0.98222,0.021594,0.1358,"0"
"16529",0.4094,0.058746,0.55448,0.95459,0.045413,-0.14689,"0"
"16530",-0.23383,-0.014937,0.19325,1.045,-0.045034,-0.075923,"0"
"16531",20.134,3.0342,1.8089,0.71578,-0.26979,0.16599,"1"
"16532",11.475,11.681,5.3131,0.85572,0.14564,0.577975565310318,"0"
"16533",1.3157,2.9079,0.99885,0.76324,0.26845,0.82584,"0"
"16534",2.5124,0.49586,0.92109,0.80163,0.19837,0.24077,"0"
"16535",1.0492,1.8326,0.55177,0.99848,0.032397,-0.048868,"0"
"16536",-6.577,0.74356,2.0463,1.4979,-1.0847,-0.52068,"0"
"16537",10.297,3.7217,1.5796,0.86939,0.1306,1.3443,"0"
"16538",0.88496,0.31785,0.33682,0.92533,0.074667,0.49491,"0"
"16539",1.1077,1.6047,0.36839,0.99556,-0.06181,-0.024926,"0"
"16540",0.83314,1.0968,8.8368,0.90159,0.098408,0.29233,"0"
"16541",6.0385,1.416,1.0414,0.84938,0.18285,0.25084,"0"
"16542",1.6355,2.2319,0.80219,0.99193,-0.11961,0.11603,"0"
"16543",21,16.477,1.4845,1.2308,-0.1225,0.01378,"0"
"16544",0.53086,0.12574,0.91353,0.95104,0.048955,0.079218,"0"
"16545",-0.83211,-0.28155,0.36813,1.1911,-0.19111,-1.8275,"0"
"16546",3.3114,2.736,0.35566,0.9862,-0.014589,0.0058469,"0"
"16547",0,0,3.0687,0.01527,0.748473309719495,0.35778,"0"
"16548",0.41993,0.20064,0.79355,0.95687,0.043133,0.21247,"0"
"16549",0,7.4185,0.95396,0.85502,0.14459,0.45356,"0"
"16550",2.6717,8.7902,0.43538,0.99739,0.0078641,-0.055365,"0"
"16551",6.1081,3.142,1.0017,0.96273,0.045643,0.36942,"0"
"16552",1225.66773634964,5.2646,1.7197,0.88893,0.094179,0.46139396914935,"0"
"16553",0,2.1891,0.85819,0.7006,0.3069,-0.046254,"0"
"16554",6.3913,6.9868,2.4095,0.97877,0.024216,0.14449,"0"
"16555",599.847359898242,0.85737,1.2171,0.63071,0.37883,1.8934,"0"
"16556",0.70747,0.18685,0.26691,1.1827,0.44206,-0.054728,"0"
"16557",142.35,3.3257,2.1687,0.78988,0.21006,0.57916,"0"
"16558",0.18158,0.14083,0.87925,0.98231,0.017689,0.052542,"0"
"16559",0.41249,0.28487,0.70121,0.95391,0.046094,0.20139,"0"
"16560",94.8828785349709,13.741,10.225,0.92423,0.077188,0.10739,"0"
"16561",5.3347,4.8968,0.99162,0.9533,0.059548,0.64092,"0"
"16562",2.1148,2.7211,3.329,0.82682,0.17318,0.67825,"0"
"16563",5.5662,3.8027,0.72092,0.92918,0.053878,0.264437505570638,"0"
"16564",11.947,4.652,6.26,0.873908119696217,0.0673230402340581,0.18556,"1"
"16565",4.4718,2.2835,0.4999,0.94865,0.058107,0.17183,"0"
"16566",5.0607,7.0317,1.2555,0.96859,0.036073,0.082593,"0"
"16567",-0.76722,-0.25011,0.52413,1.0744,-0.074448,-0.24467,"0"
"16568",1.4844,0.2951,0.82508,0.86907,0.13093,0.49177,"0"
"16569",8854.55128021215,41.536,7.5761,0.95956,0.043956,0.51883,"0"
"16570",0.60859,2.835,0.58676,0.99882,0.02425,-0.016257,"0"
"16571",0,0.18447,0.65884,0.60246,0.41466,0.073582,"0"
"16572",-0.38695,-0.17673,0.48734,1.0298,-0.029824,-0.18009,"0"
"16573",-0.14487,-0.058695,0.70273,1.0297,-0.029663,-0.013134,"0"
"16574",-9.2671,5.6444,1.872,1.1661,-0.13285,0.78071,"0"
"16575",0,4.1795,2.5682,0.68607,0.32368,0.22326,"0"
"16576",19.81,15.888,3.5072,0.35314,0.64686,1.3589,"0"
"16577",2.6486,3.4223,0.64055,0.93929,0.053958,0.27104,"0"
"16578",5.4599,5.5139,1.1911,0.92483,0.084169,0.88716,"0"
"16579",1.304,0.21338,0.26031,0.87963,0.12037,-0.25333,"0"
"16580",-0.66845,5.0489,1.006,1.0163,-0.003685,0.10355,"0"
"16581",15.255,3.3555,0.69932,0.95745,0.032862,0.14121,"0"
"16582",0.31167,0.29171,2.1321,0.96888,0.031125,0.12816,"0"
"16583",-2.1459,1.1629,0.42504,1.0486,-0.067062,-0.02039,"0"
"16584",0.32855,1.1315,0.92595,1.0354,0.037153,0.076055,"0"
"16585",1.2815,0.98367,0.097642,0.98347,0.064912,0.026288,"0"
"16586",4.0341,2.026,0.3814,0.96733,0.06076,0.09161,"1"
"16587",0.34625,1.6633,0.42487,1.0102,0.005527,0.001117,"0"
"16588",1.2977,1.6229,0.35519,0.99379,0.015756,0.041114,"0"
"16589",2.7144,5.5203,1.0529,0.98684,0.017273,0.077558,"0"
"16590",11.208,3.4135,3.7056,0.7234,0.30319,0.81408,"0"
"16591",3.8195,2.3468,1.635,0.73849,0.26151,0.8706,"0"
"16592",-13.464,-0.024524,1.0267,1.00267084939407,-0.00267907733532234,0.16736,"0"
"16593",9.9185,5.3185,1.2674,0.95287,0.052359,0.13088,"0"
"16594",-0.069069,-0.017073,0.58653,0.9931,0.0069005,-0.30071,"0"
"16595",0,6.4521,0.039325,0.97311,0.027011,-0.41293,"0"
"16596",0.81886,0.29585,0.68689,0.92866,0.071343,0.35748,"0"
"16597",11.955,1.1959,0.97107,0.75597,0.26052,0.38256,"0"
"16598",2.6256,3.2488,1.337,0.98674,0.016695,0.26587,"0"
"16599",-0.72738,5.885,0.42574,1.0284,-0.061112,-0.63058,"0"
"16600",-0.64342,2.7816,1.0664,1.0245,-0.01217,-0.076692,"0"
"16601",0.84366,0.32635,1.2766,0.91636,0.083638,0.25031,"0"
"16602",0.140500107834257,0.64688,0.58771,0.5805,0.43114,0.051821,"0"
"16603",0.48989,0.26865,0.81939,0.95276,0.047237,0.070627,"0"
"16604",3.183,2.9681,0.7013,0.95991,0.011161,0.10192,"0"
"16605",0,3.9295,0.26828,0.62348,0.37267,-1.4179,"0"
"16606",1.6017,4.7749,2.1647,0.97092,0.076485,0.29944,"0"
"16607",-0.14874,-0.1553,3.8002,1.0119,-0.011862,0.17339,"0"
"16608",5.073,1.4822,0.2377,0.8805,0.14864,0.049174,"0"
"16609",5.7519,4.1684,2.0047,0.83635,0.1551,0.52421,"0"
"16610",1045.87066364867,0.091416,0.37999,0.97811,0.02189,0.06563,"1"
"16611",0.075822,0.027494,0.34663,0.99438,0.0056154,-0.13246,"0"
"16612",-0.016537,-0.0026719,1.0601,0.99682,0.003179,0.15566,"0"
"16613",76.583,4.487,3.2294,0.70097,0.30386,1.268,"0"
"16614",2.055,1.9962,0.19893,0.96639,0.053928,-0.63695,"0"
"16615",3.2607,5.3749,1.5804,0.96142,0.054017,0.39458,"0"
"16616",0,2.3682,5.8021,0.44222,0.60064,0.19321,"0"
"16617",102.399542839833,58.076,13.33,0.95312,0.048432,0.38875,"0"
"16618",0.52428,0.26747,0.86753,0.92562,0.074379,0.35551,"0"
"16619",-4.64,-0.24186,1.0108,1.8763,-0.8763,-0.90885,"0"
"16620",38.337,22.304,0.39807,0.20695,0.79305,0.84073,"0"
"16621",121.22,5.196,2.2648,0.88573,0.10678,0.438707167980874,"0"
"16622",1.0902,2.1591,1.0355,1.0239,0.017839,0.0032107,"1"
"16623",1.4145,0.12853,1.0727,0.90665,0.093349,0.036198,"0"
"16624",90.585,4.8752,2.36,0.85994,0.13859,0.70008,"0"
"16625",0.2142,0.037224,0.45992,0.98071,0.019291,0.026545,"0"
"16626",98.345,5.3154,1.2678,0.93041,0.070908,0.24547,"0"
"16627",18.148,1.2761,0.76618,0.91854,0.069836,0.56935,"0"
"16628",0.96525,2.4074,3.5146,0.91508,0.084922,0.75058,"0"
"16629",2.7539,2.3147,0.96954,0.96554,0.059825,0.24874,"0"
"16630",2857.21076971225,9.8593,4.9071,0.5806,0.41941,1.9911,"0"
"16631",14.961,2.7242,2.0783,0.75694,0.25371,0.52574,"0"
"16632",201.52,2.4885,62.212,0.91974,-0.04388,0.093075,"0"
"16633",0,2.9365,0.46637,0.79768,0.23861,0.035976,"0"
"16634",110.184399176304,40.396,27.388,1.2567,-0.28861,0.30693,"0"
"16635",3.2676,1.8574,2.6894,0.74952,0.25048,0.78051,"0"
"16636",0,1.7203,1.4648,0.64737,0.36406,-0.18112,"0"
"16637",10.219,2.9532,1.1378,0.90899,0.099771,0.24331,"0"
"16638",0.62223,4.9686,0.66609,0.99535,0.032326,0.047257,"0"
"16639",3.2955,0.65876,0.6048,0.75776,0.24224,0.45246,"0"
"16640",0.88224,0.30934,1.4334,0.91769,0.082314,0.28548,"0"
"16641",112.08,27.542,11.556,0.87148,0.12957,0.89977,"0"
"16642",0.074553,0.025531,1.135,0.98084,0.019158,0.12195,"0"
"16643",3.3426,1.229,0.76911,0.96152,0.041392,0.041231,"1"
"16644",0.52334,0.081702,1.1047,0.95011,0.04989,0.012169,"0"
"16645",90.782,4.2572,1.7766,0.94546,0.052443,0.42168,"0"
"16646",-1.168,-0.32217,0.48818,1.1228,-0.12276,-0.41659,"0"
"16647",26.534,3.2266,1.5708,0.87515,0.13376,0.5478,"0"
"16648",2.2827,2.2421,0.69649,0.98248,0.025987,0.04019,"0"
"16649",5.3015,2.0196,1.2392,0.90361,0.092156,0.3609,"0"
"16650",103.36,10.7,3.1603,0.91917,0.076591,0.46224,"0"
"16651",1.2661,0.044214,0.14662,0.87023,0.12977,0.0049923,"0"
"16652",0.18579,2.5169,0.40014,0.67409,0.33505,0.0061574,"1"
"16653",887.125441723034,6.8311,4.3307,0.51518,0.49003,0.067104,"0"
"16654",0.21039,0.12211,1.4351,0.99583,0.0041711,0.090386,"0"
"16655",1.0716,1.6333,0.64913,0.97081,0.012933,0.14061,"0"
"16656",-4.8307,1.9317,1.0467,1.0898,-0.085428,0.40492,"0"
"16657",0.92721,0.13942,0.68212,0.92588,0.074125,-0.095891,"0"
"16658",6.0882,2.2124,1.1093,0.92553,0.07641,0.267143195861299,"0"
"16659",7.9733,5.1412,2.7244,0.87484,0.1516,0.70485,"0"
"16660",2.7253,3.2686,0.91479,0.90629,0.076698,0.54217,"0"
"16661",3.718,9.3045,4.1832,0.96562,0.038155,0.6732,"0"
"16662",26.639,5.6834,1.2867,0.91418,0.084409,0.35765,"0"
"16663",10.503,3.8648,3.0263,0.88977,0.094316,0.24066,"0"
"16664",115.55,6.0374,3.1859,0.92932,0.060771,0.39121,"0"
"16665",136.5,5.7862,3.848,0.69083,0.31184,0.88994,"0"
"16666",68.7329016518454,22.217,8.6846,0.70287,0.35252,0.077669,"0"
"16667",60.648,51.884,46.543,0.87353,0.089289,0.29602,"0"
"16668",0.81292,0.22208,0.73508,0.91859,0.081411,0.31964,"0"
"16669",1.2764,0.31899,0.66804,0.89758,0.10242,0.28048,"0"
"16670",1.0565,2.8069,0.4302,0.99926,-0.031644,-0.0090972,"0"
"16671",-2.5766,3.1729,0.50443,1.0165,-0.040514,0.0048834,"1"
"16672",25,11.622,1.5235,0.98541,0.018593,0.1322,"0"
